CustomerID,ProdTaken,Age,TypeofContact,CityTier
203399,0,56,Self Enquiry,1
203400,0,57,Self Enquiry,2
203401,0,41,Company Invited,1
203402,0,35,Self Enquiry,1
203403,0,41,Self Enquiry,1
203404,0,42,Company Invited,3
203405,0,36,Company Invited,1
203406,0,52,Self Enquiry,2
203407,0,39,Self Enquiry,3
203408,0,35,Self Enquiry,3
203409,0,26,Self Enquiry,1
203410,1,59,Self Enquiry,1
203411,0,41,Self Enquiry,1
203412,0,37,Company Invited,3
203413,0,49,Self Enquiry,1
203414,0,28,Self Enquiry,3
203415,0,52,Self Enquiry,1
203416,0,19,Company Invited,1
203417,0,36,Self Enquiry,1
203418,0,28,Company Invited,3
203419,1,56,Self Enquiry,3
203420,0,57,Self Enquiry,1
203421,0,35,Company Invited,1
203422,0,41,Self Enquiry,1
203423,0,35,Self Enquiry,1
203424,1,32,Company Invited,3
203425,1,36,Company Invited,3
203426,0,39,Company Invited,1
203427,0,35,Self Enquiry,1
203428,0,29,Self Enquiry,3
203429,1,32,Self Enquiry,1
203430,0,40,Self Enquiry,3
203431,0,52,Company Invited,3
203432,0,42,Company Invited,1
203433,0,38,Self Enquiry,1
203434,0,34,Company Invited,3
203435,0,33,Self Enquiry,3
203436,0,40,Company Invited,1
203437,0,26,Self Enquiry,3
203438,0,53,Company Invited,1
203439,0,44,Self Enquiry,1
203440,0,28,Self Enquiry,3
203441,1,28,Self Enquiry,1
203442,0,27,Self Enquiry,1
203443,0,43,Self Enquiry,2
203444,0,53,Self Enquiry,1
203445,0,38,Self Enquiry,1
203446,0,36,Company Invited,1
203447,0,26,Self Enquiry,1
203448,0,27,Self Enquiry,1
203449,0,30,Self Enquiry,2
203450,1,50,Company Invited,1
203451,1,30,Company Invited,1
203452,0,55,Self Enquiry,1
203453,0,59,Self Enquiry,1
203454,0,56,Self Enquiry,1
203455,0,37,Self Enquiry,3
203456,1,32,Company Invited,3
203457,0,31,Self Enquiry,3
203458,0,32,Self Enquiry,1
203459,0,35,Company Invited,1
203460,1,32,Self Enquiry,1
203461,0,28,Self Enquiry,1
203462,0,37,Self Enquiry,1
203463,0,37,Self Enquiry,3
203464,0,48,Self Enquiry,1
203465,1,26,Self Enquiry,3
203466,0,38,Company Invited,1
203467,0,57,Self Enquiry,1
203468,0,48,Self Enquiry,1
203469,0,25,Self Enquiry,3
203470,0,33,Self Enquiry,3
203471,0,35,Self Enquiry,1
203472,0,42,Self Enquiry,1
203473,0,41,Company Invited,1
203474,0,32,Self Enquiry,3
203475,1,47,Self Enquiry,3
203476,1,40,Company Invited,1
203477,1,32,Company Invited,1
203478,0,46,Self Enquiry,1
203479,0,32,Self Enquiry,2
203480,1,32,Company Invited,1
203481,0,46,Self Enquiry,1
203482,0,49,Self Enquiry,3
203483,1,35,Self Enquiry,2
203484,0,41,Company Invited,1
203485,0,29,Self Enquiry,3
203486,0,45,Company Invited,1
203487,0,54,Self Enquiry,1
203488,0,50,Self Enquiry,1
203489,0,41,Self Enquiry,1
203490,0,45,Self Enquiry,1
203491,0,34,Company Invited,3
203492,0,35,Self Enquiry,3
203493,0,31,Self Enquiry,3
203494,0,43,Company Invited,1
203495,0,45,Company Invited,3
203496,0,31,Company Invited,1
203497,0,58,Self Enquiry,1
203498,0,50,Self Enquiry,1
203499,0,35,Company Invited,1
203500,1,29,Company Invited,3
203501,1,30,Company Invited,3
203502,1,35,Self Enquiry,3
203503,0,36,Self Enquiry,3
203504,1,25,Company Invited,1
203505,0,25,Company Invited,3
203506,0,45,Company Invited,1
203507,0,30,Self Enquiry,3
203508,0,31,Self Enquiry,2
203509,0,56,Self Enquiry,1
203510,0,34,Self Enquiry,1
203511,0,48,Self Enquiry,3
203512,1,29,Company Invited,1
203513,0,29,Self Enquiry,1
203514,0,29,Company Invited,3
203515,0,50,Self Enquiry,1
203516,0,30,Company Invited,1
203517,0,29,Self Enquiry,1
203518,0,34,Self Enquiry,1
203519,0,33,Self Enquiry,1
203520,0,55,Company Invited,1
203521,1,30,Self Enquiry,1
203522,0,45,Self Enquiry,1
203523,0,40,Self Enquiry,1
203524,0,47,Self Enquiry,3
203525,0,36,Self Enquiry,1
203526,0,24,Self Enquiry,1
203527,1,41,Self Enquiry,1
203528,0,35,Self Enquiry,3
203529,1,32,Company Invited,1
203530,0,51,Company Invited,1
203531,0,35,Self Enquiry,3
203532,0,43,Self Enquiry,1
203533,0,38,Self Enquiry,1
203534,0,30,Self Enquiry,1
203535,0,34,Self Enquiry,1
203536,0,46,Self Enquiry,1
203537,0,43,Company Invited,1
203538,0,41,Self Enquiry,3
203539,0,34,Self Enquiry,1
203540,0,41,Self Enquiry,2
203541,0,25,Self Enquiry,1
203542,0,41,Company Invited,1
203543,0,46,Self Enquiry,1
203544,0,36,Self Enquiry,3
203545,0,33,Self Enquiry,1
203546,0,37,Self Enquiry,3
203547,0,49,Self Enquiry,3
203548,0,30,Self Enquiry,1
203549,0,34,Self Enquiry,3
203550,1,31,Self Enquiry,3
203551,0,39,Company Invited,2
203552,0,36,Self Enquiry,1
203553,0,31,Self Enquiry,3
203554,1,36,Self Enquiry,1
203555,1,54,Self Enquiry,1
203556,1,39,Self Enquiry,1
203557,0,33,Company Invited,1
203558,0,49,Self Enquiry,1
203559,0,35,Self Enquiry,1
203560,0,56,Self Enquiry,3
203561,0,35,Self Enquiry,1
203562,0,27,Self Enquiry,1
203563,0,39,Self Enquiry,3
203564,0,39,Self Enquiry,3
203565,0,37,Self Enquiry,3
203566,0,30,Self Enquiry,1
203567,0,36,Self Enquiry,1
203568,0,40,Self Enquiry,3
203569,0,30,Company Invited,1
203570,0,51,Self Enquiry,3
203571,0,24,Self Enquiry,1
203572,0,37,Company Invited,1
203573,0,43,Self Enquiry,1
203574,0,36,Self Enquiry,1
203575,0,35,Company Invited,1
203576,0,41,Self Enquiry,3
203577,0,44,Self Enquiry,1
203578,0,36,Self Enquiry,1
203579,0,47,Self Enquiry,3
203580,1,29,Self Enquiry,1
203581,0,23,Company Invited,1
203582,0,51,Company Invited,1
203583,0,33,Self Enquiry,1
203584,0,45,Self Enquiry,1
203585,0,31,Self Enquiry,1
203586,0,46,Self Enquiry,1
203587,0,46,Company Invited,3
203588,0,32,Company Invited,3
203589,0,37,Self Enquiry,1
203590,0,35,Company Invited,1
203591,0,50,Self Enquiry,1
203592,0,40,Self Enquiry,1
203593,0,28,Self Enquiry,1
203594,0,36,Self Enquiry,1
203595,0,29,Self Enquiry,1
203596,0,22,Self Enquiry,1
203597,1,19,Company Invited,3
203598,0,48,Self Enquiry,2
203599,0,40,Self Enquiry,1
203600,0,41,Self Enquiry,1
203601,0,36,Company Invited,1
203602,0,38,Self Enquiry,1
203603,0,40,Company Invited,1
203604,0,46,Self Enquiry,1
203605,0,39,Self Enquiry,1
203606,1,36,Self Enquiry,3
203607,0,38,Self Enquiry,1
203608,0,41,Self Enquiry,1
203609,0,45,Company Invited,2
203610,0,49,Company Invited,1
203611,1,36,Self Enquiry,3
203612,0,25,Company Invited,1
203613,0,28,Self Enquiry,1
203614,0,28,Company Invited,1
203615,1,41,Self Enquiry,1
203616,0,30,Self Enquiry,3
203617,0,37,Self Enquiry,1
203618,0,26,Company Invited,1
203619,0,40,Self Enquiry,1
203620,0,50,Self Enquiry,1
203621,0,51,Self Enquiry,1
203622,0,21,Self Enquiry,3
203623,0,35,Self Enquiry,1
203624,0,37,Self Enquiry,1
203625,0,50,Self Enquiry,1
203626,0,37,Company Invited,1
203627,0,37,Self Enquiry,1
203628,0,55,Self Enquiry,1
203629,0,44,Self Enquiry,1
203630,1,36,Company Invited,3
203631,0,39,Company Invited,1
203632,0,30,Self Enquiry,3
203633,0,34,Self Enquiry,3
203634,0,33,Self Enquiry,1
203635,0,32,Self Enquiry,3
203636,0,50,Self Enquiry,1
203637,0,39,Company Invited,1
203638,0,48,Self Enquiry,3
203639,0,50,Self Enquiry,1
203640,0,42,Self Enquiry,3
203641,0,21,Self Enquiry,3
203642,0,34,Company Invited,3
203643,0,37,Self Enquiry,1
203644,0,45,Self Enquiry,2
203645,1,24,Self Enquiry,1
203646,0,39,Self Enquiry,1
203647,0,54,Self Enquiry,1
203648,1,49,Company Invited,3
203649,1,33,Self Enquiry,1
203650,0,27,Company Invited,1
203651,0,56,Self Enquiry,1
203652,0,35,Self Enquiry,1
203653,0,61,Self Enquiry,1
203654,0,34,Self Enquiry,1
203655,0,38,Company Invited,3
203656,0,35,Self Enquiry,1
203657,1,24,Self Enquiry,3
203658,0,45,Self Enquiry,1
203659,0,36,Company Invited,1
203660,0,44,Self Enquiry,3
203661,0,25,Self Enquiry,1
203662,0,42,Self Enquiry,3
203663,0,30,Self Enquiry,1
203664,0,37,Self Enquiry,3
203665,0,46,Company Invited,1
203666,1,25,Self Enquiry,2
203667,1,48,Company Invited,3
203668,0,27,Self Enquiry,1
203669,0,46,Self Enquiry,1
203670,0,33,Company Invited,1
203671,0,32,Self Enquiry,1
203672,0,42,Company Invited,2
203673,0,41,Self Enquiry,1
203674,0,25,Self Enquiry,1
203675,0,47,Self Enquiry,1
203676,0,36,Self Enquiry,1
203677,0,31,Self Enquiry,1
203678,0,48,Company Invited,3
203679,0,47,Self Enquiry,3
203680,1,37,Self Enquiry,3
203681,1,33,Self Enquiry,3
203682,0,24,Self Enquiry,1
203683,0,32,Company Invited,1
203684,0,40,Company Invited,1
203685,0,33,Self Enquiry,3
203686,0,41,Self Enquiry,3
203687,0,46,Self Enquiry,2
203688,0,31,Company Invited,1
203689,0,25,Company Invited,2
203690,1,31,Company Invited,2
203691,0,32,Self Enquiry,3
203692,0,28,Self Enquiry,1
203693,1,30,Self Enquiry,3
203694,0,30,Company Invited,1
203695,0,31,Self Enquiry,3
203696,0,35,Self Enquiry,1
203697,0,34,Company Invited,3
203698,0,50,Self Enquiry,3
203699,1,34,Self Enquiry,3
203700,0,39,Company Invited,1
203701,1,32,Self Enquiry,3
203702,0,30,Self Enquiry,1
203703,0,31,Self Enquiry,1
203704,0,33,Company Invited,1
203705,0,39,Self Enquiry,1
203706,1,44,Company Invited,1
203707,0,43,Self Enquiry,1
203708,0,56,Self Enquiry,1
203709,0,34,Company Invited,1
203710,0,42,Self Enquiry,1
203711,0,35,Company Invited,3
203712,0,54,Company Invited,1
203713,0,44,Self Enquiry,2
203714,0,35,Self Enquiry,3
203715,1,22,Self Enquiry,3
203716,0,39,Self Enquiry,1
203717,1,23,Self Enquiry,1
203718,0,32,Self Enquiry,3
203719,0,52,Self Enquiry,1
203720,0,38,Self Enquiry,3
203721,0,47,Self Enquiry,1
203722,0,37,Self Enquiry,1
203723,1,45,Company Invited,1
203724,0,38,Self Enquiry,2
203725,1,36,Self Enquiry,3
203726,0,34,Self Enquiry,1
203727,0,29,Self Enquiry,1
203728,0,40,Self Enquiry,1
203729,0,47,Company Invited,3
203730,0,41,Self Enquiry,1
203731,0,43,Self Enquiry,1
203732,0,36,Company Invited,1
203733,0,39,Company Invited,2
203734,1,35,Company Invited,1
203735,1,38,Self Enquiry,1
203736,0,40,Company Invited,3
203737,0,44,Company Invited,1
203738,0,42,Self Enquiry,1
203739,0,42,Self Enquiry,3
203740,0,31,Self Enquiry,1
203741,1,27,Self Enquiry,2
203742,1,47,Self Enquiry,1
203743,0,41,Self Enquiry,1
203744,0,35,Self Enquiry,3
203745,0,59,Company Invited,3
203746,0,36,Self Enquiry,1
203747,0,48,Self Enquiry,1
203748,0,41,Self Enquiry,1
203749,0,55,Self Enquiry,1
203750,0,32,Company Invited,3
203751,0,29,Self Enquiry,1
203752,0,39,Self Enquiry,3
203753,0,27,Self Enquiry,3
203754,0,59,Company Invited,1
203755,0,19,Company Invited,1
203756,1,32,Self Enquiry,2
203757,1,30,Self Enquiry,2
203758,0,46,Company Invited,3
203759,0,37,Self Enquiry,1
203760,0,44,Company Invited,3
203761,0,28,Company Invited,1
203762,0,30,Company Invited,1
203763,0,33,Company Invited,3
203764,0,43,Company Invited,1
203765,0,48,Self Enquiry,1
203766,0,47,Self Enquiry,1
203767,0,29,Company Invited,2
203768,0,30,Self Enquiry,1
203769,0,43,Self Enquiry,1
203770,1,33,Self Enquiry,3
203771,0,47,Self Enquiry,3
203772,0,28,Self Enquiry,3
203773,0,30,Self Enquiry,2
203774,0,44,Self Enquiry,1
203775,0,49,Self Enquiry,1
203776,1,30,Company Invited,1
203777,1,47,Self Enquiry,3
203778,0,28,Company Invited,1
203779,0,40,Self Enquiry,1
203780,0,56,Self Enquiry,1
203781,0,29,Self Enquiry,3
203782,1,31,Self Enquiry,3
203783,1,23,Self Enquiry,1
203784,0,37,Self Enquiry,3
203785,0,32,Self Enquiry,1
203786,0,35,Self Enquiry,3
203787,0,30,Self Enquiry,1
203788,0,38,Self Enquiry,1
203789,0,36,Self Enquiry,1
203790,0,46,Self Enquiry,1
203791,0,37,Company Invited,2
203792,0,41,Self Enquiry,1
203793,0,27,Self Enquiry,1
203794,0,28,Self Enquiry,3
203795,0,49,Company Invited,1
203796,0,45,Self Enquiry,1
203797,1,35,Company Invited,1
203798,1,57,Self Enquiry,1
203799,0,37,Self Enquiry,3
203800,0,42,Self Enquiry,3
203801,0,43,Self Enquiry,1
203802,0,32,Self Enquiry,3
203803,0,35,Self Enquiry,3
203804,0,32,Self Enquiry,1
203805,0,27,Company Invited,1
203806,0,46,Company Invited,1
203807,0,34,Self Enquiry,3
203808,0,29,Company Invited,3
203809,1,30,Company Invited,3
203810,0,40,Company Invited,3
203811,0,28,Self Enquiry,1
203812,0,35,Company Invited,1
203813,1,29,Self Enquiry,3
203814,0,48,Company Invited,1
203815,0,57,Self Enquiry,3
203816,0,40,Self Enquiry,1
203817,0,39,Company Invited,1
203818,0,59,Self Enquiry,3
203819,1,33,Company Invited,1
203820,0,39,Self Enquiry,1
203821,0,50,Company Invited,1
203822,0,43,Self Enquiry,3
203823,1,28,Company Invited,2
203824,0,36,Self Enquiry,3
203825,0,29,Company Invited,1
203826,0,32,Company Invited,1
203827,0,37,Company Invited,1
203828,0,35,Self Enquiry,3
203829,0,35,Self Enquiry,3
203830,0,27,Self Enquiry,1
203831,0,30,Self Enquiry,1
203832,0,33,Company Invited,1
203833,0,32,Company Invited,1
203834,1,29,Self Enquiry,1
203835,0,39,Self Enquiry,3
203836,0,36,Self Enquiry,3
203837,0,28,Self Enquiry,3
203838,0,33,Self Enquiry,1
203839,1,32,Company Invited,3
203840,1,54,Self Enquiry,3
203841,0,55,Self Enquiry,1
203842,0,34,Company Invited,1
203843,0,44,Self Enquiry,1
203844,0,39,Company Invited,2
203845,0,56,Self Enquiry,2
203846,0,32,Self Enquiry,1
203847,0,40,Self Enquiry,3
203848,0,43,Company Invited,1
203849,0,32,Company Invited,1
203850,0,55,Self Enquiry,1
203851,0,25,Self Enquiry,1
203852,0,24,Self Enquiry,1
203853,0,41,Company Invited,1
203854,0,41,Self Enquiry,3
203855,0,26,Self Enquiry,2
203856,0,31,Self Enquiry,1
203857,0,26,Self Enquiry,1
203858,0,48,Self Enquiry,1
203859,0,34,Company Invited,1
203860,0,39,Self Enquiry,3
203861,0,32,Self Enquiry,3
203862,0,39,Company Invited,1
203863,0,43,Self Enquiry,1
203864,0,42,Self Enquiry,1
203865,0,48,Company Invited,1
203866,0,36,Self Enquiry,1
203867,0,23,Self Enquiry,1
203868,0,36,Self Enquiry,1
203869,0,34,Self Enquiry,1
203870,0,33,Self Enquiry,1
203871,0,41,Self Enquiry,1
203872,0,33,Self Enquiry,3
203873,0,40,Self Enquiry,1
203874,0,39,Self Enquiry,1
203875,0,33,Self Enquiry,3
203876,0,38,Self Enquiry,1
203877,0,26,Self Enquiry,3
203878,0,53,Company Invited,3
203879,0,45,Self Enquiry,1
203880,0,22,Self Enquiry,3
203881,0,40,Company Invited,1
203882,1,24,Company Invited,3
203883,0,37,Self Enquiry,3
203884,0,37,Company Invited,1
203885,0,57,Company Invited,1
203886,1,30,Self Enquiry,1
203887,0,43,Self Enquiry,1
203888,1,57,Self Enquiry,1
203889,0,42,Self Enquiry,1
203890,0,35,Self Enquiry,3
203891,0,37,Company Invited,3
203892,0,42,Self Enquiry,3
203893,0,33,Self Enquiry,1
203894,0,36,Self Enquiry,2
203895,0,39,Self Enquiry,3
203896,1,51,Company Invited,3
203897,0,37,Self Enquiry,3
203898,0,46,Self Enquiry,3
203899,0,41,Self Enquiry,1
203900,0,36,Company Invited,1
203901,0,41,Self Enquiry,1
203902,0,36,Self Enquiry,1
203903,0,30,Self Enquiry,1
203904,0,30,Self Enquiry,1
203905,1,51,Self Enquiry,3
203906,0,40,Self Enquiry,3
203907,0,32,Company Invited,1
203908,0,27,Self Enquiry,3
203909,0,37,Company Invited,1
203910,0,40,Self Enquiry,1
203911,0,28,Self Enquiry,1
203912,0,50,Company Invited,3
203913,0,35,Self Enquiry,1
203914,1,42,Self Enquiry,3
203915,0,50,Company Invited,1
203916,1,38,Self Enquiry,1
203917,0,34,Company Invited,1
203918,0,28,Self Enquiry,1
203919,0,33,Company Invited,1
203920,0,60,Self Enquiry,1
203921,0,31,Self Enquiry,1
203922,0,39,Company Invited,1
203923,0,37,Self Enquiry,1
203924,0,36,Self Enquiry,1
203925,0,30,Self Enquiry,1
203926,0,32,Self Enquiry,1
203927,0,35,Self Enquiry,1
203928,1,29,Self Enquiry,1
203929,0,30,Self Enquiry,1
203930,0,33,Self Enquiry,1
203931,0,23,Company Invited,1
203932,0,54,Self Enquiry,3
203933,0,39,Self Enquiry,1
203934,0,25,Company Invited,1
203935,1,37,Self Enquiry,3
203936,0,35,Self Enquiry,1
203937,0,22,Self Enquiry,1
203938,1,35,Self Enquiry,1
203939,0,54,Self Enquiry,1
203940,1,33,Company Invited,1
203941,0,43,Self Enquiry,3
203942,0,45,Self Enquiry,1
203943,0,47,Self Enquiry,3
203944,0,34,Self Enquiry,1
203945,0,45,Self Enquiry,1
203946,0,31,Self Enquiry,1
203947,1,40,Self Enquiry,3
203948,1,25,Self Enquiry,1
203949,0,44,Self Enquiry,1
203950,1,51,Self Enquiry,3
203951,0,36,Self Enquiry,3
203952,0,37,Self Enquiry,1
203953,0,34,Company Invited,3
203954,0,36,Self Enquiry,1
203955,0,28,Self Enquiry,1
203956,1,27,Self Enquiry,1
203957,0,28,Company Invited,3
203958,0,31,Company Invited,1
203959,1,42,Self Enquiry,1
203960,0,35,Company Invited,3
203961,0,38,Self Enquiry,1
203962,0,47,Company Invited,3
203963,0,36,Self Enquiry,1
203964,1,49,Self Enquiry,1
203965,1,29,Self Enquiry,1
203966,0,45,Self Enquiry,3
203967,0,36,Company Invited,1
203968,0,27,Self Enquiry,3
203969,0,34,Company Invited,1
203970,0,36,Company Invited,3
203971,0,36,Self Enquiry,1
203972,0,32,Self Enquiry,1
203973,0,38,Self Enquiry,1
203974,0,33,Self Enquiry,1
203975,0,39,Company Invited,1
203976,0,51,Self Enquiry,1
203977,0,60,Self Enquiry,3
203978,0,37,Self Enquiry,1
203979,0,56,Self Enquiry,1
203980,0,37,Company Invited,1
203981,0,46,Self Enquiry,1
203982,0,36,Company Invited,1
203983,1,37,Self Enquiry,1
203984,0,60,Company Invited,3
203985,0,30,Self Enquiry,1
203986,0,32,Self Enquiry,1
203987,0,33,Self Enquiry,1
203988,0,37,Self Enquiry,1
203989,0,32,Self Enquiry,1
203990,0,36,Self Enquiry,3
203991,0,46,Self Enquiry,1
203992,0,38,Self Enquiry,1
203993,0,47,Self Enquiry,2
203994,0,31,Self Enquiry,1
203995,0,36,Self Enquiry,1
203996,0,56,Self Enquiry,3
203997,0,39,Company Invited,1
203998,0,35,Self Enquiry,1
203999,0,57,Self Enquiry,1
204000,0,24,Self Enquiry,3
204001,0,52,Self Enquiry,1
204002,0,31,Self Enquiry,1
204003,1,47,Self Enquiry,3
204004,0,41,Company Invited,1
204005,0,52,Self Enquiry,3
204006,0,31,Self Enquiry,3
204007,0,47,Company Invited,1
204008,0,33,Self Enquiry,3
204009,0,55,Self Enquiry,1
204010,0,25,Self Enquiry,3
204011,0,29,Company Invited,3
204012,0,59,Self Enquiry,3
204013,0,45,Company Invited,1
204014,1,38,Self Enquiry,2
204015,0,33,Self Enquiry,1
204016,1,21,Company Invited,1
204017,0,35,Self Enquiry,1
204018,0,38,Company Invited,1
204019,0,60,Company Invited,2
204020,0,51,Company Invited,1
204021,1,26,Self Enquiry,3
204022,0,26,Self Enquiry,1
204023,0,23,Self Enquiry,1
204024,0,52,Company Invited,1
204025,1,35,Company Invited,1
204026,0,55,Company Invited,2
204027,0,25,Self Enquiry,1
204028,0,35,Self Enquiry,1
204029,0,38,Self Enquiry,3
204030,0,35,Self Enquiry,1
204031,0,37,Company Invited,3
204032,0,37,Self Enquiry,1
204033,0,44,Company Invited,3
204034,0,31,Company Invited,1
204035,0,34,Company Invited,3
204036,1,57,Self Enquiry,1
204037,0,52,Self Enquiry,1
204038,1,32,Self Enquiry,3
204039,0,27,Self Enquiry,1
204040,1,59,Self Enquiry,1
204041,1,20,Self Enquiry,3
204042,0,23,Self Enquiry,1
204043,0,50,Self Enquiry,1
204044,0,44,Company Invited,1
204045,0,51,Company Invited,3
204046,1,32,Self Enquiry,3
204047,0,42,Self Enquiry,3
204048,0,27,Self Enquiry,2
204049,0,37,Self Enquiry,1
204050,1,52,Company Invited,1
204051,0,40,Self Enquiry,3
204052,0,26,Self Enquiry,3
204053,0,31,Self Enquiry,2
204054,1,33,Self Enquiry,1
204055,0,46,Self Enquiry,1
204056,0,39,Self Enquiry,1
204057,0,31,Self Enquiry,1
204058,0,33,Company Invited,3
204059,0,31,Self Enquiry,1
204060,0,31,Self Enquiry,1
204061,0,42,Company Invited,1
204062,0,42,Self Enquiry,1
204063,0,20,Self Enquiry,1
204064,0,41,Company Invited,1
204065,0,36,Self Enquiry,3
204066,0,54,Self Enquiry,3
204067,0,46,Self Enquiry,1
204068,0,33,Company Invited,3
204069,0,30,Company Invited,1
204070,0,52,Self Enquiry,1
204071,0,59,Self Enquiry,1
204072,0,41,Self Enquiry,3
204073,0,35,Company Invited,3
204074,0,23,Self Enquiry,1
204075,0,28,Company Invited,1
204076,0,29,Self Enquiry,1
204077,0,58,Self Enquiry,1
204078,0,28,Company Invited,1
204079,0,51,Self Enquiry,1
204080,0,42,Self Enquiry,1
204081,0,31,Self Enquiry,3
204082,0,39,Self Enquiry,3
204083,0,33,Self Enquiry,1
204084,0,28,Self Enquiry,1
204085,1,20,Company Invited,3
204086,0,37,Company Invited,1
204087,0,31,Company Invited,1
204088,0,46,Self Enquiry,3
204089,0,57,Self Enquiry,1
204090,0,34,Self Enquiry,1
204091,1,20,Self Enquiry,1
204092,0,47,Self Enquiry,3
204093,0,39,Self Enquiry,1
204094,0,32,Self Enquiry,1
204095,0,35,Self Enquiry,1
204096,1,42,Self Enquiry,3
204097,0,51,Self Enquiry,1
204098,0,54,Self Enquiry,1
204099,0,34,Self Enquiry,1
204100,0,41,Self Enquiry,1
204101,0,56,Self Enquiry,1
204102,0,35,Company Invited,1
204103,0,52,Self Enquiry,1
204104,0,53,Self Enquiry,1
204105,0,28,Self Enquiry,1
204106,1,36,Self Enquiry,1
204107,0,44,Company Invited,1
204108,0,46,Company Invited,1
204109,0,38,Self Enquiry,1
204110,0,36,Company Invited,1
204111,0,43,Company Invited,1
204112,0,39,Self Enquiry,1
204113,0,39,Self Enquiry,1
204114,0,28,Company Invited,1
204115,0,50,Company Invited,1
204116,0,35,Company Invited,1
204117,0,41,Self Enquiry,1
204118,1,39,Self Enquiry,1
204119,1,30,Self Enquiry,3
204120,0,23,Self Enquiry,1
204121,0,37,Company Invited,1
204122,0,41,Company Invited,1
204123,0,47,Self Enquiry,1
204124,1,33,Self Enquiry,3
204125,0,31,Company Invited,1
204126,0,28,Company Invited,3
204127,0,52,Self Enquiry,1
204128,1,31,Self Enquiry,1
204129,0,42,Self Enquiry,3
204130,1,31,Company Invited,3
204131,1,30,Self Enquiry,1
204132,0,46,Company Invited,3
204133,0,55,Self Enquiry,3
204134,0,37,Self Enquiry,1
204135,0,34,Self Enquiry,1
204136,0,38,Company Invited,1
204137,0,39,Self Enquiry,3
204138,0,32,Company Invited,1
204139,0,60,Self Enquiry,1
204140,0,38,Company Invited,3
204141,0,30,Company Invited,3
204142,0,36,Company Invited,3
204143,1,30,Self Enquiry,1
204144,0,53,Self Enquiry,1
204145,0,43,Self Enquiry,1
204146,0,60,Self Enquiry,2
204147,0,51,Self Enquiry,3
204148,1,34,Self Enquiry,1
204149,0,44,Self Enquiry,3
204150,1,34,Self Enquiry,1
204151,0,53,Company Invited,3
204152,0,33,Self Enquiry,3
204153,1,33,Self Enquiry,1
204154,0,40,Self Enquiry,1
204155,0,33,Company Invited,3
204156,0,42,Self Enquiry,1
204157,0,41,Self Enquiry,1
204158,0,46,Self Enquiry,1
204159,0,32,Company Invited,1
204160,0,34,Self Enquiry,1
204161,0,35,Self Enquiry,1
204162,0,38,Self Enquiry,1
204163,0,46,Company Invited,1
204164,1,38,Company Invited,1
204165,0,40,Company Invited,1
204166,0,30,Self Enquiry,1
204167,0,43,Self Enquiry,1
204168,0,30,Self Enquiry,3
204169,0,26,Self Enquiry,1
204170,0,43,Self Enquiry,1
204171,0,41,Self Enquiry,1
204172,0,52,Self Enquiry,1
204173,1,32,Company Invited,1
204174,0,33,Company Invited,1
204175,0,39,Company Invited,3
204176,0,33,Self Enquiry,1
204177,0,47,Self Enquiry,3
204178,1,29,Self Enquiry,1
204179,0,30,Self Enquiry,3
204180,0,32,Self Enquiry,1
204181,0,26,Company Invited,1
204182,0,46,Self Enquiry,1
204183,0,37,Self Enquiry,1
204184,0,56,Self Enquiry,1
204185,1,48,Company Invited,1
204186,0,29,Self Enquiry,1
204187,0,38,Self Enquiry,3
204188,0,22,Self Enquiry,1
204189,0,38,Company Invited,1
204190,0,36,Self Enquiry,1
204191,0,39,Self Enquiry,3
204192,0,27,Company Invited,1
204193,0,51,Self Enquiry,1
204194,0,54,Self Enquiry,1
204195,0,43,Self Enquiry,3
204196,0,30,Company Invited,3
204197,0,56,Self Enquiry,1
204198,0,27,Company Invited,1
204199,0,38,Self Enquiry,1
204200,1,45,Company Invited,1
204201,0,39,Self Enquiry,1
204202,1,27,Self Enquiry,1
204203,0,29,Self Enquiry,1
204204,0,50,Company Invited,1
204205,0,37,Self Enquiry,1
204206,0,32,Company Invited,3
204207,1,27,Self Enquiry,3
204208,0,38,Company Invited,1
204209,0,43,Company Invited,3
204210,1,19,Self Enquiry,1
204211,0,36,Self Enquiry,3
204212,0,37,Company Invited,1
204213,0,52,Self Enquiry,1
204214,0,42,Self Enquiry,3
204215,0,19,Self Enquiry,3
204216,0,29,Self Enquiry,1
204217,0,32,Self Enquiry,3
204218,0,40,Self Enquiry,1
204219,0,37,Company Invited,1
204220,0,33,Self Enquiry,3
204221,0,39,Self Enquiry,1
204222,0,59,Company Invited,1
204223,0,32,Self Enquiry,1
204224,0,32,Self Enquiry,2
204225,0,46,Company Invited,1
204226,0,32,Self Enquiry,1
204227,0,34,Company Invited,1
204228,0,40,Self Enquiry,1
204229,0,44,Company Invited,1
204230,0,50,Self Enquiry,1
204231,1,53,Self Enquiry,1
204232,0,28,Self Enquiry,1
204233,0,33,Self Enquiry,3
204234,0,28,Self Enquiry,3
204235,0,32,Self Enquiry,3
204236,0,33,Self Enquiry,1
204237,1,29,Self Enquiry,1
204238,0,31,Self Enquiry,1
204239,0,32,Company Invited,1
204240,0,40,Company Invited,1
204241,1,40,Self Enquiry,3
204242,0,34,Company Invited,3
204243,0,48,Self Enquiry,1
204244,0,44,Company Invited,1
204245,0,28,Company Invited,3
204246,0,55,Company Invited,1
204247,0,44,Self Enquiry,1
204248,0,46,Self Enquiry,1
204249,0,41,Self Enquiry,3
